name;hash;reboot_date;reboot_time;ip;or_port;fast;running;stable;v2dir;valid;exit;guard;hsdir;badexit;staledesc;authority
artikel10ber96;UD8qG6HwskW5lu2dv/ZGd7d3WnQ;2022-08-06;06:14:44;185.220.101.239;9443;True;True;True;True;True;False;False;True;False;False;False
d2d4;UEheA8o505O9VNMVzrpl5t0P3bk;2022-08-05;17:43:21;185.129.61.129;443;True;True;True;True;True;True;False;True;False;False;False
MoneroMoon;UEv1EvOwz90KsTS6BIiRfDZdMzE;2022-08-05;16:01:22;103.91.65.61;443;True;True;True;False;True;False;False;False;False;False;False
whiplash;UE8j3HNEWdu6WLLxGkeZ65RRiKM;2022-08-05;21:05:03;93.190.143.41;9001;True;True;True;True;True;False;True;True;False;False;False
Hydra37;UFjnE2KDtM4T8Yl4cfkxzEH0HMk;2022-08-05;16:03:05;213.164.205.168;9001;True;True;True;True;True;True;True;False;False;False;False
gr8eight;UHtd0dsW/KgAuc3BPOCo7bmoMj0;2022-08-05;20:04:18;70.32.0.100;9001;True;True;False;True;True;False;False;False;False;False;False
Unnamed;UHwoxl67PRnvMfE4A3B3nhGYXQY;2022-08-06;02:48:09;159.203.22.51;9001;False;True;True;True;True;False;False;False;False;False;False
dc6jgk5c;UHyhsBE/lhE/ch+iHp9//qS2eyM;2022-08-05;23:22:19;62.141.48.177;444;True;True;True;True;True;False;False;True;False;False;False
sashaRP3B;UIEuCNm49YgQiSNz2AkGOExyKOQ;2022-08-06;07:14:30;5.147.146.222;1443;True;True;True;True;True;False;False;False;False;False;False
ENCHANTOZONE;UJxnlD7KLE9WjXNl57FPCha0AFU;2022-08-05;17:59:49;103.208.86.120;9001;True;True;True;True;True;False;True;False;False;False;False
toralf2;UJ6rTF0QyamiS06gzkAsBHotZOY;2022-08-05;18:15:17;65.21.94.13;9001;True;True;True;True;True;False;True;False;False;False;False
F3Netze;UKqf6mo6YJaGJ2xM8MKhr7Lsyhs;2022-08-05;23:38:16;185.220.100.241;9100;True;True;False;True;True;True;False;False;False;False;False
TorBulwark;UK+1/gian6crkgQL0t054yMEn8I;2022-08-06;07:12:06;5.9.200.114;443;True;True;True;True;True;False;True;False;False;False;False
Jaifej07;ULih63FEfouqn+8qJZzrfiy790k;2022-08-06;02:27:17;95.216.9.39;443;True;True;True;True;True;False;True;True;False;False;False
ChristopheRelay;ULrU5IZGeXeWEH7PAZIXhJUkcgI;2022-08-05;22:20:28;24.212.140.254;9001;True;True;True;True;True;False;False;True;False;False;False
ForPrivacyNET;UMNZd+PoLAESm7IstqsNZ0dz1YQ;2022-08-05;22:02:08;185.220.101.205;8443;True;True;False;True;True;False;False;False;False;False;False
TERRAHOSTrocks;UOI1BuXchXbrTo9gdRZENko+E84;2022-08-05;15:41:09;185.14.97.147;443;True;True;True;True;True;True;True;False;True;False;False
bmwanon195201231;UPHTKyCKLZfxJIghN8CjvbdO3Qk;2022-08-05;20:40:59;195.201.23.1;443;True;True;True;False;True;False;False;False;False;False;False
who9USicebeer24;UQoEy7nEEPxX9YWrHY20XArZzxs;2022-08-05;20:07:56;107.150.32.250;8126;True;True;False;True;True;False;False;False;False;False;False
IsThisJustFantasy;UQ3VmHSDlHSHxkYqZtMTPtBwQOo;2022-08-06;06:28:52;144.2.122.242;9001;False;True;True;True;True;False;False;False;False;False;False
andal;URyzj4fACAscSdYUSeJB+b2iw2U;2022-08-06;07:13:35;80.131.228.223;9001;True;True;False;True;True;False;False;False;False;False;False
TorForEveryone;US41lwYFPHGr3w9LLBCHcIqYh6w;2022-08-05;19:21:29;213.127.172.86;9001;True;True;True;True;True;False;True;True;False;False;False
Hydra58;US8n3ZopN6jj1l7aE6iK6Ug+mso;2022-08-05;21:57:12;213.164.206.123;9001;True;True;True;True;True;True;True;False;False;False;False
stellaranomaly;UTdMjaRZxnMp/9XHUCzK5BlJEMw;2022-08-05;15:06:46;96.65.68.193;9001;True;True;True;True;True;False;True;True;False;False;False
pi87;UVEA7eGcD14MrdOR3jPg3hSwD90;2022-08-06;04:36:07;99.45.175.117;443;True;True;True;True;True;False;True;True;False;False;False
berzerk;UVEnsQZlPMX59Fx6o2XJavSwBoo;2022-08-06;05:14:32;2.201.168.136;443;True;True;False;True;True;False;False;False;False;False;False
Unnamed;UWA0/xXJbOhB7M2HbvYEgCqlxlA;2022-08-05;20:20:04;89.163.225.115;443;True;True;True;True;True;False;True;False;False;False;False
StormyCloud;UWzFTTDsbHt05SgFN/aUPveK2U0;2022-08-06;04:39:21;23.128.248.35;443;True;True;True;True;True;True;False;True;False;False;False
relayon1163;UW+RynB4EG4fCNnrrLdxXp+FDls;2022-08-05;23:20:54;185.220.101.163;11163;True;True;True;True;True;True;False;True;False;False;False
Unnamed;UYAK84sw7RRU3XTLQSutztX2BZM;2022-08-06;07:07:33;37.191.206.197;8443;True;True;True;True;True;False;True;True;False;False;False
FrozenChosen;UYsDGj31A+CPb4FdsZTb17FcnFc;2022-08-06;05:47:05;172.98.15.136;9001;False;True;True;True;True;False;False;False;False;False;False
twincaravan5;UY7xU7t2dpQ9PfvKRpz1ua9cXzw;2022-08-06;06:34:49;172.107.241.110;9001;True;True;True;True;True;True;True;True;False;False;False
bigman;UZNR49VCApM/heYI2ISEpdxOTvA;2022-08-06;04:44:21;130.61.174.201;9001;True;True;True;True;True;False;True;True;False;False;False
CCCStuttgartBer;UZeAqAr6ScRohcBE35G0U1Rl3EU;2022-08-05;21:02:28;185.220.101.70;9100;True;True;True;True;True;True;True;True;False;False;False
ready2;UZf8ifehYjypDW4CVKvMvG2FqG4;2022-08-05;19:05:00;174.128.250.164;80;True;True;True;True;True;False;True;True;False;False;False
MidWorldRelay9;UaM5TFm/XkFNV3IjNc0eg4xu6YY;2022-08-06;01:59:21;98.222.200.235;9001;True;True;False;True;True;False;False;False;False;False;False
notoriousgib;UaiiKUTyKOotYBQ00SeGSxsLD4w;2022-08-06;04:07:01;103.200.210.66;443;True;True;True;True;True;False;True;True;False;False;False
wobble2;UbP8yrcUAR4xdyP6rLcY3Oxu5ec;2022-08-06;00:50:34;192.111.150.126;443;True;True;True;False;True;False;False;False;False;False;False
BeCarefulOutThere;Ub0l7gbEbkRmQn1Kv5TylkUU6y8;2022-08-05;19:21:28;205.185.124.200;443;True;True;True;True;True;True;True;True;False;False;False
idideditheconfig;UdstiSI2xR0td1IU9Ok3Qe6duoI;2022-08-05;22:01:50;47.200.163.231;9001;True;True;True;True;True;False;False;False;False;False;False
nobo2;UecOkQTyz8XzH0/YC8HS2zd2kUw;2022-08-05;19:56:09;89.58.37.132;22;True;True;False;True;True;False;False;False;False;False;False
b0rked01;UfDRPZGmDwtFQPFX22i3DH/bFDk;2022-08-05;16:49:49;51.255.106.107;443;True;True;False;True;True;False;False;False;False;False;False
just4fun;UfMQOBV2Wk+Wv5XO1UIFtYzuhwc;2022-08-05;18:13:27;45.95.11.12;9001;True;True;False;True;True;False;False;False;False;False;False
bosses2;Ufcz6sTf0SjPlXoU1fLcAjgD0aI;2022-08-05;15:34:33;104.57.231.27;80;True;True;True;True;True;False;True;True;False;False;False
Quintex100;UhwwqWh0OxPhfiLjm+UtoCD7kuE;2022-08-05;21:26:27;199.249.230.189;443;True;True;True;True;True;True;True;True;False;False;False
CCHE;UjdKbFkoDT36Eqf7UMyoNZy1avc;2022-08-05;22:14:35;78.133.88.86;8832;True;True;True;True;True;False;False;False;False;False;False
srv;UjlFsI1axoiEyteK0GBlWxx81Ng;2022-08-05;15:16:55;49.12.104.32;18002;True;True;False;True;True;False;False;False;False;False;False
reRelayJI;Ukm1F5fjc0Szz5s94p9JndeIO10;2022-08-05;22:21:58;153.92.127.160;9001;True;True;True;True;True;False;False;True;False;False;False
ImGrund;UlTuBmXR0QafopZ/f6lw5cVEF3E;2022-08-05;22:01:09;87.156.26.17;9001;True;True;False;False;True;False;False;False;False;False;False
trolli;UlkLPCh709jGyp4HYc0XdY/3Dng;2022-08-06;06:01:10;130.162.54.130;9001;True;True;True;False;True;False;False;False;False;False;False
edayat;Ul5JX9BAlpK9qcI6ITfJb15TiUE;2022-08-05;21:31:05;178.175.148.200;443;True;True;True;True;True;True;True;True;False;False;False
t1r;Ul7jTBp7iaud9YUkbeMOMnApE/U;2022-08-06;02:08:44;144.91.125.239;9001;True;True;True;True;True;False;False;True;False;False;False
Theoden;UmJVbUSn8kNJkP3hrnlzxn30nlg;2022-08-05;22:36:32;176.223.141.106;443;True;True;True;True;True;False;True;False;False;False;False
Quetzalcoatl;UmrVDJ3mr1M96+j5u98Um8H1q24;2022-08-05;17:43:34;88.208.226.26;9000;True;True;True;True;True;True;True;True;False;False;False
ForPrivacyNET;UniwPIijqZI4e0thUWG4AGxKZa0;2022-08-05;22:02:04;185.220.101.204;8443;True;True;True;True;True;False;True;False;False;False;False
Vetustlex106;UpkwWpwtcHhNQSKD1DepBu6exfg;2022-08-06;06:21:53;198.98.54.132;9001;True;True;True;True;True;False;True;False;False;False;False
asfnutt;Upyj6witbsF5G1EQqjVApM+hGX8;2022-08-05;20:52:34;193.150.22.27;9001;True;True;True;True;True;False;True;True;False;False;False
morata;Up2chODWphQdQJwbAtuBsrjo6XM;2022-08-06;01:15:00;103.236.201.88;443;True;True;True;True;True;True;False;False;False;False;False
NeedAVacation;Up3RHDUA27tjbdSleVKcXNpQdOw;2022-08-06;04:11:05;172.106.112.254;443;True;True;True;True;True;False;True;True;False;False;False
Hochwanner;UqAi8W2M2/AZ4TLxU4oXmPFnlzo;2022-08-05;16:10:57;51.158.170.28;443;True;True;True;True;True;False;True;False;False;False;False
bauruine;UqDHKbukoxpcQ1+9EHjR2vvJy40;2022-08-06;01:32:55;138.201.55.77;443;True;True;True;True;True;False;True;True;False;False;False
DFRI14;UrMq8lb8SRkTJ46V3CKaE5jZeHE;2022-08-06;01:34:43;171.25.193.20;80;True;True;False;True;True;True;False;False;False;False;False
AmirTaaki4President;UraHZOJssE2uOr4foBgm7yc3bGg;2022-08-06;00:47:19;46.101.178.190;9001;True;True;True;True;True;False;False;False;False;False;False
BeastieJoy63;Ur+tqL6qAbpGyPdn+DwY4v5Qwbk;2022-08-06;08:09:01;212.83.43.13;443;True;True;True;True;True;False;True;False;False;False;False
SussyRelay1;UsP/ccoHGnfRxMU9ICam6tpYU1A;2022-08-06;08:08:35;94.140.114.108;9001;True;True;True;True;True;False;True;False;False;False;False
Digitalcourage4ipaa;Us2YkC9jduhN8kFbkG8UJtWFVk0;2022-08-06;07:52:10;185.220.102.240;443;True;True;True;True;True;True;True;True;False;False;False
shimmer02;Uu4c4mQRHQU2jOdfRBEJHstpRcU;2022-08-05;16:12:23;104.168.87.42;443;True;True;True;True;True;False;False;False;False;False;False
spargel;UwJ3hmRmoUJfQ6c9v8tfx0EMmFI;2022-08-06;00:30:57;109.70.100.1;443;True;True;True;True;True;True;True;True;False;False;False
BranTOR;UxKDGAlDFo+BexId2WuOQdJopuA;2022-08-05;17:08:45;172.87.17.197;9001;True;True;True;True;True;False;True;True;False;False;False
Fission08;UxNNljfZ++Vl+h46+CsjzJZMVtY;2022-08-05;17:43:37;37.59.76.255;443;True;True;False;True;True;False;False;False;False;False;False
1337;Ux6Og1k5aLYfYLEi1tFdCbFvyfw;2022-08-05;22:53:04;197.81.132.171;9001;True;True;True;True;True;False;True;False;False;False;False
Fabulous5794;UzmsfeDyTu5Mh7+Fa3438979ksk;2022-08-06;07:33:41;217.138.199.102;54918;True;True;False;True;True;False;False;False;False;False;False
dlecancom;U0EIAx+8bhmC8aFAK2l72bRaJMo;2022-08-06;00:54:54;51.158.99.6;20443;True;True;True;True;True;False;True;False;False;False;False
ethergeist;U0EtzFVTNbQA23J1DtC+CNA013k;2022-08-06;02:08:43;176.9.123.122;9001;True;True;True;True;True;False;True;True;False;False;False
nemesis;U2W6fJj5s0C4EA7CYxesE0s2PVY;2022-08-05;21:56:37;70.63.170.86;443;True;True;True;True;True;False;False;False;False;False;False
aa78i2efsewr0neeknk;U2ixDIw0y+SIxZJUZUgvvLwH9mw;2022-08-06;01:39:00;5.255.101.10;443;True;True;True;False;True;True;False;False;False;False;False
lazybear;U252dMgnmAPt8cwQtvZ7OVmwJcI;2022-08-05;16:55:24;31.171.154.186;9001;True;True;True;True;True;False;True;True;False;False;False
central;U2/EENKmn7J2N9GOBpjUyDKlatQ;2022-08-06;00:37:48;163.172.188.113;443;True;True;True;True;True;False;True;False;False;False;False
QuantumOnion253;U3L3ghdK0nexfp680fh08MvxF1A;2022-08-06;05:34:17;38.147.122.253;443;True;True;True;True;True;False;True;False;False;False;False
moonRiver;U3NFV/2UKmnPPvzO+JAnjFmUP1U;2022-08-05;16:17:54;172.106.167.22;443;True;True;True;True;True;False;True;True;False;False;False
inconnu2;U48FB1KTv3EYKBlqbxf2MOST848;2022-08-06;06:16:57;70.34.244.156;443;True;True;False;True;True;False;False;False;False;False;False
Apollo;U6NhRr8eHq4y8CYzA2YJT8nks+A;2022-08-05;20:10:18;69.30.239.126;443;True;True;True;True;True;False;True;True;False;False;False
42isNotTheAnswer;U64XtVjfour1UbZQ9iYLPjH76tA;2022-08-06;06:24:08;46.165.253.180;443;True;True;True;False;True;False;False;False;False;False;False
kuerbis;U7HG41cGyewwuUaLYd+7Z/Kb/C8;2022-08-05;18:31:01;109.70.100.3;8080;True;True;True;True;True;True;True;True;False;False;False
2livebrew;U7i1wqM8SJtUMA1Vi/7iw7EvOHU;2022-08-05;20:31:10;104.244.77.111;443;True;True;False;True;True;False;False;False;False;False;False
Aramis67;U8n0lU56czK7DGEMW44EygZa8ps;2022-08-05;22:09:41;178.17.174.239;9001;True;True;True;True;True;False;True;False;False;False;False
propsy;U9kFaqakxWhnTrN+0BjJeNA0i5Y;2022-08-06;01:24:56;31.31.77.176;9001;True;True;False;True;True;False;False;False;False;False;False
urilikann;U+jCobKkyHk9H8sP0igr/QyIvxQ;2022-08-06;03:03:05;51.83.128.105;9001;True;True;True;True;True;False;True;False;False;False;False
DTFNODE58;U+6h3aGRnYj4o4AkkyMLXGToey0;2022-08-06;08:03:43;170.231.236.46;443;True;True;True;True;True;False;True;False;False;False;False
StormyCloud;VA5ktU/tS3JcX3vU1r/JXafxHxQ;2022-08-06;04:42:14;23.128.248.63;443;True;True;True;True;True;True;True;True;False;False;False
Assange004auX;VBLYYsdiXxReFtPYMfbTOp+vXuk;2022-08-06;01:50:41;139.99.172.11;9001;True;True;True;True;True;True;True;False;False;False;False
stamppot;VBvMhC0NrpEX+MosGe8rBQNIQ+k;2022-08-05;17:11:07;188.68.62.47;443;True;True;True;True;True;False;False;False;False;False;False
TorNode02;VCQRC/BSRDLYBgUJBjjZymNom6w;2022-08-05;19:10:27;37.120.162.222;9001;True;True;True;True;True;False;True;True;False;False;False
orangeApe;VCVov/w2J5zgyp1P9JcjMEd/heA;2022-08-06;04:10:19;37.235.55.83;9001;False;True;False;True;True;False;False;False;False;False;False
OignonCA;VDcdZPSu2M0e+O0bWMclxAY73kI;2022-08-06;05:18:39;144.217.75.110;443;True;True;True;True;True;False;True;True;False;False;False
DTFNODE05;VEIwrlVsScveEGeF/kEe4GFZiRQ;2022-08-06;01:12:06;37.221.65.250;443;True;True;True;True;True;False;True;False;False;False;False
HKLBGD;VEZcERUbBNbtqdQrJaODLZMDo8A;2022-08-05;19:58:29;109.93.92.153;9001;True;True;True;True;True;False;False;False;False;False;False
FreeUkraineDK2;VHKgKXV1eGRh5KOpfJEzCpQc8qg;2022-08-06;03:09:10;185.51.76.113;443;True;True;False;True;True;False;False;False;False;False;False
ChumBucket;VHOaQwEdxbO8WHwGkE6pcZOp85U;2022-08-06;02:55:52;5.9.109.30;9993;True;True;False;True;True;False;False;False;False;False;False
ForPrivacyNET;VHuYt2SwzH7kVN8b7lF9LFC2Ijs;2022-08-05;22:46:11;185.220.101.37;10137;True;True;False;True;True;True;False;False;False;False;False
chaucer;VH2lb2uItsWWs+MIaAPNpPDvjyE;2022-08-06;05:51:41;192.160.102.166;9001;True;True;False;True;True;False;False;False;False;False;False
taki;VH5uaK3htvSSxERDWIqTlhBAHfs;2022-08-05;15:11:21;51.15.54.117;443;True;True;False;True;True;False;False;False;False;False;False
nodv14;VITF99mmAQVyhQqONdeLTTUnonE;2022-08-06;05:11:28;162.248.163.120;9001;True;True;True;True;True;False;True;False;False;False;False
ShardsOfNarsil;VJLnYGSKq7e+wIvIfo9y9V+7qQ0;2022-08-05;17:53:11;75.176.45.87;9001;True;True;True;True;True;False;False;True;False;False;False
MKDDT;VJ+k4wzQmHQgUrE87sz2Iezg6dM;2022-08-05;17:21:24;142.202.51.68;9001;True;True;False;True;True;False;False;False;False;False;False
ulula;VKQDobAV9uWmQa0SFTCWa9hzE24;2022-08-05;21:27:22;81.6.43.252;9001;True;True;True;True;True;False;False;True;False;False;False
QuintexAirVPN22;VKSCC0bmVQm/PiuJLmaTCkF1nek;2022-08-05;15:38:23;199.249.230.75;443;True;True;True;True;True;True;True;True;False;False;False
nodv03;VKZirjMEWLmmWlQaK0tbbDPjvy4;2022-08-05;22:40:33;162.248.163.57;9001;True;True;False;True;True;False;False;False;False;False;False
unlobitolon0;VKpMz+gfTdc5HYN6uwiS11NV3zA;2022-08-06;07:32:48;178.62.94.243;9001;True;True;True;True;True;False;False;False;False;False;False
relayon0153;VKyyeKoqvZb5FQq3KwioqLHkplk;2022-08-05;17:11:47;185.220.101.153;10153;True;True;True;True;True;True;False;True;False;False;False
YAVTR2;VLpv1MUaGGUm0lzUCdHDuQqtfhY;2022-08-06;01:33:26;198.144.183.231;443;True;True;True;True;True;False;False;True;False;False;False
myBSDRelay;VMrlBwjnCNSerY9v/SCUKLwhxBE;2022-08-05;17:24:12;64.71.151.2;443;True;True;True;True;True;False;True;True;False;False;False
uzieka;VN5j9FhwWLeRUqdaAjjX96AnkhU;2022-08-05;20:25:58;192.36.38.33;443;True;True;False;True;True;False;False;False;False;False;False
paktindustries;VPGz2NFI74y+B27znz+8FFmCEFw;2022-08-06;04:00:55;138.201.125.229;9001;True;True;True;False;True;False;False;False;False;False;False
suesskartoffel;VPM6Oha26kTy2zYn/FV1PObCJJs;2022-08-05;18:33:33;109.70.100.13;8080;True;True;True;True;True;True;True;True;False;False;False
nix;VPXYAN2Xg/zyIA6A7z0ahno/bWs;2022-08-06;02:25:05;195.154.119.203;9001;True;True;True;True;True;False;True;True;False;False;False
arbitraryTessa3;VP+H4Yz0s1G7B4pkCk3FJllpSF4;2022-08-06;04:24:16;95.217.112.243;80;True;True;True;True;True;False;True;True;False;False;False
Tarasa24Relay1;VQug/YNNrmbw7I4/nHXh0tG8218;2022-08-05;21:08:37;89.203.248.167;9001;True;True;True;True;True;False;True;True;False;False;False
undisclosed;VQ+MI4029hF/MZgXzDvxbSP8hVU;2022-08-06;02:36:14;184.105.221.248;443;True;True;True;True;True;False;True;False;False;False;False
KiandChi;VRJVdJH4fYiPxIX/ZIQmWnVKv1M;2022-08-05;20:43:48;82.221.131.5;443;True;True;True;True;True;True;True;True;False;False;False
Quetzalcoatl;VSwuKv3Rt0CjjKl2jFHsARsq9wE;2022-08-05;21:52:31;5.45.104.141;9000;True;True;True;True;True;True;True;True;False;False;False
antilope;VTzM2YNhA0PqqHjWVwncjZ6WHDo;2022-08-05;18:59:27;109.70.100.79;8080;True;True;True;True;True;True;True;True;False;False;False
yvrRelayPi2;VUCgSCAmIMy9Ff2k/w1ZZ9LE5oU;2022-08-06;02:18:48;207.6.111.178;9021;True;True;False;True;True;False;False;False;False;False;False
nodevotionn;VUSQkpmbuMG6U9DRzWDgmZ2Mosw;2022-08-06;02:11:46;139.162.128.251;443;True;True;False;False;True;False;False;False;False;False;False
chatsworth577;VVLNYjuXFpemqkjhxzGZKt+dANk;2022-08-05;19:18:07;90.241.55.149;9001;False;True;True;True;True;False;False;False;False;False;False
VeilsOfTheOnion;VVgNcbMXoHL0pNz26k7bAVc0ruc;2022-08-06;03:06:20;51.158.146.152;443;True;True;True;True;True;False;True;True;False;False;False
azonsungood;VVpojjhd+YDhs6cslg4jg9nIrPI;2022-08-05;21:26:13;51.83.132.69;443;True;True;True;True;True;False;True;False;False;False;False
Quetzalcoatl;VVprfLPY7KN2tMtnAVlqeyEeIdM;2022-08-05;21:52:52;185.207.106.222;9100;True;True;True;True;True;True;True;True;False;False;False
ogopogo;VXrOyFD1Tu5lg5+Dys4rCCW+gR4;2022-08-05;22:43:15;192.160.102.170;9001;True;True;True;True;True;False;False;False;False;False;False
KUEXBON;VXs5FG6xIcjPoixIrXi9vbyP86E;2022-08-05;14:55:34;185.86.151.168;443;True;True;True;True;True;True;True;True;False;False;False
DeezNode3877619345;VYBPnTf3snvQQms8sGxktND5VUY;2022-08-05;22:01:14;85.164.45.177;9001;True;True;True;True;True;False;True;False;False;False;False
cowboy771;VYDWyy8+WHilpea7Ia+zCDqIOQI;2022-08-05;18:52:00;66.11.123.46;9001;True;True;False;True;True;False;False;False;False;False;False
t0rnod3;VYK77BI4DjTX37jCN5OaCzF7IF4;2022-08-06;05:13:11;149.34.27.137;9001;True;True;True;True;True;False;True;False;False;False;False
Oxzsu;VZqqFVqbDptAKMNTrKoMxbvKgKM;2022-08-06;07:44:17;37.233.103.52;9001;True;True;True;True;True;False;False;False;False;False;False
CCCStuttgartBer;VaYMtdMPzfG2rUd8neSLs5Pl3eY;2022-08-05;21:02:13;185.220.101.67;9100;True;True;True;True;True;True;True;True;False;False;False
R2C4;Vah39vytwlqompQAM9pJEDvLEfM;2022-08-05;15:19:50;95.85.72.207;443;True;True;False;True;True;False;False;False;False;False;False
Unnamed;Vakr4qdsZKWg2w1PYdXco3tV7lI;2022-08-06;02:16:39;93.99.255.254;443;True;True;False;True;True;False;False;False;False;False;False
Assange034us;VbWp25wrV8A1Q3o8xSprEdh3y90;2022-08-05;20:28:57;162.212.158.82;9001;True;True;True;True;True;False;False;False;False;False;False
Boedi9Worldwide;Vb7BAyo8Zq5avybRFQU1IxhzbUU;2022-08-05;17:52:53;37.120.167.200;12312;True;True;True;True;True;False;False;True;False;False;False
RASPdatenschleuder;VfHO0+JZBFpDpHbLxtMPdsw/Ybc;2022-08-06;08:08:38;109.250.0.95;9001;True;True;False;True;True;False;False;False;False;False;False
leRoyaumedAmazone;VhCVbYWd/cmGipHKas6i6ZIwxAw;2022-08-05;23:28:03;185.227.82.43;9001;True;True;True;True;True;False;True;False;False;False;False
StormyCloud;VhkFYeYI6wx4Nm0O04cZfmCjmJk;2022-08-06;04:40:32;23.128.248.65;443;True;True;True;True;True;True;True;True;False;False;False
relayondiinkarazan;VihJXZk5qME53UQUAt5C9wErcJI;2022-08-05;18:34:55;185.220.100.248;9000;True;True;False;True;True;True;False;False;False;False;False
gh5d4h56s468r784s32;VjRN7jTTNDCQ0ArYjOLVi1BxLIE;2022-08-06;03:57:05;51.15.96.2;443;True;True;True;True;True;False;True;False;False;False;False
5h4d0wNet;VkVzno73LKfZ7h4SZ4tRpv+HEcE;2022-08-06;07:09:36;185.94.223.112;9001;True;True;True;True;True;False;True;False;False;False;False
QuintexAirVPN8;VknLIVjalPt0dBXyZii+wH+ldhY;2022-08-05;15:31:42;199.249.230.122;443;True;True;True;True;True;True;True;True;False;False;False
LaalTor;VmMTlyeyslt0pjsjlfF+yAsc7F4;2022-08-06;08:25:36;139.59.47.59;9001;True;True;True;True;True;False;True;False;False;False;False
RebelWithACause20;VmMo2emsVte14WWFb14pDEpRyNQ;2022-08-06;05:09:18;198.211.34.77;9001;True;True;True;True;True;False;False;False;False;False;False
NeighborhoodSpidey;VmYNviHnqd/zFjLgNTcugwZYKTc;2022-08-05;15:10:43;23.171.176.147;9001;True;True;True;True;True;False;True;False;False;False;False
Fisher42Exit;VnhGCCQssVtw7Wy7j0Duo7Yq9p4;2022-08-06;08:24:24;46.38.247.22;465;True;True;True;True;True;False;True;True;False;False;False
OrwellianNightmare;VotpE65RI+26MEkJpWmv6PnnPEw;2022-08-06;05:34:49;192.42.253.215;9001;True;True;True;True;True;False;False;True;False;False;False
RunBSD;Vo5DT3JbeCjRfvKzPC9cyE8Y/OM;2022-08-05;15:20:13;91.219.238.148;9001;True;True;True;True;True;False;True;True;False;False;False
